gene	logFC_comp1	logCPM_comp1	LR_comp1	PValue_comp1	FDR_comp1	de_family_comp1	de_method_comp1	de_type_comp1	cell_type_comp1	perturbation	condition	logFC_comp2	logCPM_comp2	LR_comp2	PValue_comp2	FDR_comp2	de_family_comp2	de_method_comp2	de_type_comp2	cell_type_comp2	score	p	convergence	q_value
Scd2	0.030158247	6.252501519	0.011865149	0.913260182	0.988036588	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.534889736	5.764703423	10.60389028	0.0011285	0.027828521	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.196956708	0.03035	low	0.493846722
Scfd1	-0.278595028	6.732395963	1.437201693	0.230592705	0.910453395	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.072078743	5.786271155	0.253751189	0.614446048	0.84968177	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.003467698	0.308225	low	0.493846722
Scfd2	0.060097231	7.383293405	0.109972452	0.740175501	0.977467935	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.04972121	6.985942998	0.223173195	0.636632667	0.855997271	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.000314702	0.43905	low	0.497826903
Scg3	0.066223142	6.794332803	0.064556338	0.799434224	0.982987075	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.146840968	7.071433224	1.322269566	0.25018514	0.60914179	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.0045846	0.287025	low	0.493846722
Scg5	0.149630375	7.645527289	0.611743366	0.434132156	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.078610664	7.462221496	0.594790251	0.440572714	0.746608773	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.002014638	0.35025	low	0.493846722
Sclt1	-0.145904999	7.832770777	0.642458431	0.422821963	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.200825686	7.376466796	3.36917223	0.066427124	0.350005948	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.021018779	0.16025	low	0.493846722
Scmh1	0.188829114	7.752391782	1.325416271	0.249622308	0.928784467	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.084363211	7.603836443	0.602699248	0.43754999	0.744555359	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.002978983	0.32075	low	0.493846722
Scn1a	0.026654937	8.947562211	0.024416061	0.875830926	0.987105604	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.398708127	7.989832459	13.83707243	0.000199364	0.007270673	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.115895078	0.04815	high	0.493846722
Scn1b	-0.317340205	6.066001678	0.957404961	0.327841563	0.941981374	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.172339213	5.903622661	0.308720682	0.578466289	0.828253076	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.004759234	0.2907	high	0.493846722
Scn2a	0.107036041	9.075671184	0.693338584	0.405031121	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.021758042	8.824354738	0.048202832	0.826220518	0.941337001	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000218241	0.468425	high	0.4982818
Scn3a	0.459374519	7.032228748	4.747139241	0.029347044	0.672536425	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.070664992	6.846103736	0.452174196	0.501304268	0.789030368	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.024123621	0.14915	low	0.493846722
Scn8a	0.107939936	8.873996655	0.722395839	0.395359153	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.150830515	8.552010186	1.955111328	0.16203712	0.512919798	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.007960593	0.247725	low	0.493846722
Scrn1	-0.635222103	6.388160102	4.886057759	0.02707444	0.662740697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.123443017	6.251096986	1.335607638	0.247810058	0.608379706	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.045256058	0.098825	high	0.493846722
Scyl2	-0.364410933	6.266817397	1.53749155	0.214991569	0.909579717	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.206842853	5.730099264	2.567772169	0.109061227	0.445537653	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.028198289	0.137225	low	0.493846722
Sdcbp	0.130315973	6.06950991	0.174168525	0.676433371	0.971589278	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.263150257	5.394971795	2.444569705	0.117932221	0.463385909	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.015986729	0.183875	high	0.493846722
Sdccag8	-0.099060762	7.54767203	0.3100107	0.577673619	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.026311907	7.104527546	0.06252709	0.802545455	0.931457404	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.00015931	0.48075	high	0.4982818
Sdf4	-0.12342705	5.941617752	0.155281812	0.69353812	0.971589278	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.060262297	5.012280726	0.194226311	0.659422129	0.866967864	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000471241	0.441625	high	0.497826903
Sdha	0.12915152	7.032963877	0.437414496	0.508373015	0.957894966	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.037577684	6.140149785	0.071933643	0.788541927	0.925050271	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000335049	0.452575	high	0.498274762
Sdhb	0.121449481	6.372024063	0.183746333	0.668173274	0.969094484	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.022172621	5.175585432	0.030484404	0.86139565	0.955819225	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.00017756	0.47185	high	0.4982818
Sdk1	-0.984998794	7.488880035	5.702663187	0.016939192	0.66220525	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-1.988825914	8.89200343	47.08987332	6.78051E-12	2.55851E-09	pseudobulk	edgeR	LRT	Deep_layer_neurons	2.108447406	0.0001	high	0.21945
Sdk2	-0.212836624	8.400737086	1.207422011	0.271843288	0.931575079	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.605021882	8.6616972	29.73709198	4.9479E-08	6.35792E-06	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.265121448	0.016125	high	0.49100405
Sec11a	0.064046845	6.280019722	0.057084394	0.811164976	0.983617758	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.167695226	5.556704305	2.303982686	0.129042743	0.475436451	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.008330216	0.24465	low	0.493846722
Sec14l1	-0.381640554	8.015114787	4.892621646	0.0269717	0.662740697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.443938019	6.735660427	18.44888136	1.74523E-05	0.000964829	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.283787425	0.0171	low	0.49100405
Sec22a	-0.189925037	6.489188891	0.567737575	0.451159347	0.955786272	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.163728447	5.714391372	1.420460622	0.233327602	0.591328758	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.009386132	0.230975	low	0.493846722
Sec23a	0.309847664	6.359638956	1.0965948	0.29501462	0.936642512	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.035700022	5.518817147	0.098464596	0.753680017	0.911727113	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.002076467	0.34685	low	0.493846722
Sec24a	-0.056115654	6.925585809	0.066586981	0.796372538	0.982987075	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.008508852	6.245676821	0.006684387	0.934839073	0.985367554	pseudobulk	edgeR	LRT	Deep_layer_neurons	-2.22302E-05	0.4817	low	0.4982818
Sec24b	-0.111572782	7.434454927	0.341361815	0.559044209	0.964673479	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.196119338	7.064526004	3.555939525	0.05933271	0.327784613	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.013446654	0.203625	high	0.493846722
Sec24d	-0.471089693	5.748638474	1.294073992	0.255298521	0.928784467	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.696085727	5.431991216	17.17045597	3.4171E-05	0.001716553	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.402141902	0.006475	high	0.421150368
Sec31a	0.152347176	6.428390353	0.344389833	0.557306221	0.964673479	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.037752428	5.657018547	0.101316836	0.750255065	0.909729988	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.000498411	0.424475	low	0.497826903
Sec61a2	-0.244802999	7.249309577	1.393008542	0.237897685	0.918441032	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.15644553	6.810307791	2.056125919	0.151595158	0.497521264	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.009764146	0.22585	high	0.493846722
Sec62	0.071143545	6.734439702	0.104753781	0.746197814	0.97777587	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.010289994	6.71193779	0.005852807	0.939018417	0.987059288	pseudobulk	edgeR	LRT	Deep_layer_neurons	-4.39787E-05	0.4735	low	0.4982818
Sec63	0.114987624	6.68228475	0.237144428	0.62627621	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.230181495	6.422062261	3.438213966	0.063704524	0.340927974	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.023558149	0.153975	low	0.493846722
Secisbp2	-0.124427438	5.979304379	0.164145742	0.685367963	0.971589278	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.21366491	5.007855706	1.670408041	0.19620389	0.559712259	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.011863864	0.2094	low	0.493846722
Secisbp2l	-0.036394926	6.462432216	0.021365644	0.883787254	0.987105604	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.178539424	5.972572494	2.764135132	0.096398774	0.422143719	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.008059126	0.247125	high	0.493846722
Sel1l	0.167510639	6.975473597	0.607715755	0.435649167	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.387806216	6.300428624	7.198599174	0.007296051	0.102144715	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.11928382	0.047625	low	0.493846722
Sel1l3	-0.075058225	8.006031321	0.180496891	0.670946567	0.971059211	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.252457261	8.044410723	5.734323673	0.016636473	0.168338827	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.0323538	0.122275	high	0.493846722
Selenoi	0.233570879	6.218932498	0.637403215	0.424652698	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.098839416	5.397210813	0.552022275	0.457492569	0.758615608	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.002672887	0.335975	high	0.493846722
Selenok	-0.137690635	6.005575569	0.172264644	0.67810694	0.971589278	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.086986349	4.339105124	0.39366287	0.530380298	0.797785399	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.001557089	0.36535	low	0.493846722
Selenow	0.015109409	6.707161936	0.004320023	0.94759527	0.991280353	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.020882444	5.059232145	0.021241395	0.884123266	0.963967265	pseudobulk	edgeR	LRT	Deep_layer_neurons	-1.05761E-05	0.4778	low	0.4982818
Sem1	-0.438716719	5.762973871	1.475916617	0.2244145	0.910453395	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.160755528	4.81653518	0.822701058	0.364391622	0.693739775	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.013900316	0.194775	low	0.493846722
Sema3e	-0.357741677	6.662187496	1.430650895	0.231658242	0.910453395	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.510174155	7.594195333	18.12720893	2.06628E-05	0.001118896	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.299641823	0.01535	low	0.484684532
Sema4d	-0.77610547	5.845467032	4.090395723	0.043127544	0.726790597	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.203873504	5.888182701	3.653367974	0.055955951	0.319800584	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.079109588	0.064025	high	0.493846722
Sema5a	-0.074983697	6.744541441	0.051451821	0.820555982	0.983617758	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.403230396	8.481564621	10.46162749	0.001218799	0.029414496	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.122538581	0.0455	high	0.493846722
Sema6d	0.216927342	9.635073529	1.803585619	0.179279615	0.875314944	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.121446084	9.571778104	1.254483131	0.262697948	0.617874307	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.008108626	0.242575	low	0.493846722
Senp2	0.052010094	6.77048891	0.048361753	0.825938867	0.983617758	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.120558556	6.106403278	1.226871357	0.268016349	0.622621386	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.002183696	0.34805	high	0.493846722
Senp5	-0.328368447	6.704825816	1.600257319	0.205866749	0.902047906	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.110479232	6.224021912	1.097497593	0.294815935	0.650389798	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.007324073	0.250625	high	0.493846722
Senp6	-0.063176601	6.999283694	0.087189832	0.76778057	0.978291829	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.169277047	6.865244998	1.694488904	0.193010288	0.559277941	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.005096064	0.28105	high	0.493846722
Senp7	-0.183311953	7.545632681	1.017656636	0.313075507	0.936642512	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.069649191	7.250234011	0.437436576	0.508362313	0.789979208	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.002027902	0.349275	low	0.493846722
Septin11	-0.21584418	7.568095897	1.338319469	0.247330551	0.928784467	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.026807969	7.418203075	0.063028535	0.801771706	0.931350373	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.001081806	0.3988	high	0.497826903
Septin3	-0.268655741	6.793588785	1.145240876	0.284547622	0.933012722	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.307057491	6.981192195	3.208579669	0.073253047	0.369672522	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.032000279	0.125325	high	0.493846722
Septin4	-0.355817193	7.040785401	2.670672601	0.102212819	0.80056802	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.231361671	6.067856862	2.893989739	0.088910497	0.403894581	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.041764922	0.104725	low	0.493846722
Septin6	0.265436697	6.351915192	0.998880755	0.317581484	0.936642512	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.301491464	6.050201115	5.502870152	0.018985288	0.181983172	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.051586836	0.087325	high	0.493846722
Septin7	-0.186098457	8.112377863	1.240152429	0.265441679	0.928784467	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.038121495	8.247810359	0.074638667	0.78469888	0.92363892	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.00105867	0.38315	low	0.495620876
Septin8	-0.636566598	6.639268429	5.117304497	0.023688385	0.662740697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.306898935	6.577326444	5.382667005	0.020337765	0.189287163	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.123482711	0.04455	high	0.493846722
Serac1	-0.641569832	5.949735539	3.536330285	0.060038155	0.748537089	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.214754725	4.949997964	2.696973565	0.10053893	0.429473313	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.063963626	0.07735	low	0.493846722
Serbp1	-0.129374333	6.560783261	0.263529036	0.60770596	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.044630994	6.231145457	0.185511326	0.66667906	0.870221323	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.00041858	0.448075	high	0.497826903
Serf2	-0.886514338	6.110441712	7.478210264	0.006245012	0.560776559	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.158131653	4.948528736	1.308108458	0.252737415	0.60914179	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.109275404	0.051375	low	0.493846722
Sergef	-0.039673047	6.613408738	0.025548685	0.873007461	0.987105604	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.324935304	6.7439219	9.038807553	0.00264308	0.051165549	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.081560511	0.061	high	0.493846722
Serinc1	0.135373678	6.933680856	0.350920171	0.553592705	0.964038996	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.150820043	6.396564909	1.73245769	0.188097332	0.552205275	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.007846466	0.2399	low	0.493846722
Serinc3	-0.074278443	6.19649602	0.057278608	0.810850096	0.983617758	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.103827204	5.829540707	0.559392868	0.454504969	0.75584754	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.001631435	0.3592	low	0.493846722
Serinc5	-0.741406122	5.900616142	3.692119014	0.054670119	0.748088215	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.056709242	5.018069054	0.222031592	0.637496288	0.856065138	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.034268908	0.122775	low	0.493846722
Serp2	0.166664977	5.971745545	0.275453098	0.599697023	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.030967471	5.14764699	0.071024616	0.789850741	0.925607378	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.000449319	0.4267	low	0.497826903
Serpinb6a	0.492331165	6.312508715	2.512476184	0.112948333	0.802009914	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.402915786	5.570103568	11.79151585	0.000595013	0.017376709	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.19847334	0.02675	high	0.493846722
Serpine2	-0.914069919	6.577947567	8.862462906	0.002910945	0.370526505	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.494161391	3.852014466	1.438459547	0.230388782	0.588018265	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.287321009	0.01675	low	0.49100405
Serpini1	-0.032880348	8.084660608	0.037015606	0.847433278	0.987105604	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.161893557	7.525210807	1.367550811	0.242233134	0.601464658	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.004629475	0.2883	low	0.493846722
Sertad2	-0.135867202	7.392857892	0.536728984	0.463791512	0.956305231	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.315310431	6.690219665	9.163252068	0.002469234	0.04891552	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.108852814	0.050825	low	0.493846722
Sesn1	-0.102335634	6.739152442	0.165418624	0.684215938	0.971589278	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.065792647	6.374926608	0.369280988	0.543396452	0.805841706	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000565266	0.4348	high	0.497826903
Sesn3	-0.506109757	6.638352807	3.802016195	0.051190907	0.748088215	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.023271712	6.348553975	0.049628561	0.823710869	0.940086106	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.016899424	0.184425	high	0.493846722
Sestd1	0.390956578	6.805151004	2.906220907	0.088238415	0.782760131	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.19548913	6.524665791	3.116264237	0.077514304	0.376352395	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.040362845	0.10695	low	0.493846722
Setbp1	-0.03846413	9.744896081	0.050934442	0.82144518	0.983617758	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.12521391	9.071880644	1.38529154	0.239201858	0.597238375	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.003164729	0.316625	low	0.493846722
Setd2	0.034110481	6.894546056	0.023039786	0.879353655	0.987105604	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.133932132	6.66199498	1.338740773	0.247256158	0.607773072	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.003321057	0.3168	low	0.493846722
Setd3	0.39066233	6.684455032	2.95420736	0.085654297	0.769140626	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.074933673	6.1440239	0.515085245	0.47294574	0.770074292	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.013648007	0.1986	low	0.493846722
Setd4	-0.680784169	6.470690485	4.025940303	0.044805637	0.726790597	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.575963056	5.137034797	7.490922804	0.006201077	0.092479299	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.396475408	0.0089	low	0.44658075
Setd5	0.017287817	8.124704054	0.013147169	0.908713746	0.988036588	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.098396337	7.828830426	0.879941614	0.348217671	0.693739775	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.001272244	0.374	low	0.493959375
Setd7	-0.224362128	6.037790913	0.548088542	0.459099768	0.956305231	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.160438335	5.661394998	0.993802398	0.318814808	0.674036429	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.007691304	0.24735	low	0.493846722
Setdb1	-0.358509847	6.586627928	1.854946443	0.173209188	0.872685966	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.042944101	5.935617044	0.120679882	0.72829827	0.898693747	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.004858446	0.29135	high	0.493846722
Setx	-0.01324834	7.047681993	0.004096086	0.948969695	0.991280353	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.00678819	6.376351189	0.0042634	0.947939348	0.990603882	pseudobulk	edgeR	LRT	Deep_layer_neurons	-1.1889E-06	0.48235	low	0.4982818
Sez6	-0.223826	6.604367097	0.796864506	0.372032487	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.527357222	6.895258955	8.074601777	0.004488997	0.073951795	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.186974703	0.02815	high	0.493846722
Sez6l	0.057111092	8.512521493	0.145282936	0.703084537	0.971868829	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.157305695	8.175027984	1.577769111	0.209082328	0.560652008	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.00573031	0.272325	low	0.493846722
Sez6l2	0.064785112	7.022776527	0.078037894	0.779974218	0.978902987	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.167370217	6.541678964	1.912931156	0.166638024	0.520363108	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.007349592	0.25435	low	0.493846722
